env_id,variant,seed,global_step,return_20k_window
InvertedDoublePendulum-v5,clip0.3,3,440000,5584
InvertedDoublePendulum-v5,clip0.3,3,450000,6218
InvertedDoublePendulum-v5,clip0.3,3,460000,5810
InvertedDoublePendulum-v5,clip0.3,3,470000,5839
InvertedDoublePendulum-v5,clip0.3,3,480000,6137
InvertedDoublePendulum-v5,clip0.3,3,490000,6190
InvertedDoublePendulum-v5,clip0.3,3,500000,6326
InvertedDoublePendulum-v5,clip0.3,3,510000,5890
InvertedDoublePendulum-v5,clip0.3,3,520000,5875
InvertedDoublePendulum-v5,clip0.3,3,530000,6617
InvertedDoublePendulum-v5,clip0.3,3,540000,5641
InvertedDoublePendulum-v5,clip0.3,3,550000,4999
InvertedDoublePendulum-v5,clip0.3,3,560000,5036
InvertedDoublePendulum-v5,clip0.3,3,570000,5076
InvertedDoublePendulum-v5,clip0.3,3,580000,5596
InvertedDoublePendulum-v5,clip0.3,3,590000,6960
InvertedDoublePendulum-v5,clip0.3,3,600000,7239
InvertedDoublePendulum-v5,clip0.3,3,610000,6933
InvertedDoublePendulum-v5,clip0.3,3,620000,6221
InvertedDoublePendulum-v5,clip0.3,3,630000,4899
InvertedDoublePendulum-v5,clip0.3,3,640000,4950
InvertedDoublePendulum-v5,clip0.3,3,650000,6087
InvertedDoublePendulum-v5,clip0.3,3,660000,7160
InvertedDoublePendulum-v5,clip0.3,3,670000,6492
InvertedDoublePendulum-v5,clip0.3,3,680000,5440
InvertedDoublePendulum-v5,clip0.3,3,690000,6216
InvertedDoublePendulum-v5,clip0.3,3,700000,6316
InvertedDoublePendulum-v5,clip0.3,3,710000,6388
InvertedDoublePendulum-v5,clip0.3,3,720000,5778
InvertedDoublePendulum-v5,clip0.3,3,730000,5375
InvertedDoublePendulum-v5,clip0.3,3,740000,7064
InvertedDoublePendulum-v5,clip0.3,3,750000,7442
InvertedDoublePendulum-v5,clip0.3,3,760000,6543
InvertedDoublePendulum-v5,clip0.3,3,770000,6317
InvertedDoublePendulum-v5,clip0.3,3,780000,5982
InvertedDoublePendulum-v5,clip0.3,3,790000,5814
InvertedDoublePendulum-v5,clip0.3,3,800000,6913
InvertedDoublePendulum-v5,clip0.3,3,810000,6665
InvertedDoublePendulum-v5,clip0.3,3,820000,6084
InvertedDoublePendulum-v5,clip0.3,3,830000,5906
InvertedDoublePendulum-v5,clip0.3,3,840000,6206
InvertedDoublePendulum-v5,clip0.3,3,850000,7407
InvertedDoublePendulum-v5,clip0.3,3,860000,7652
InvertedDoublePendulum-v5,clip0.3,3,870000,6280
InvertedDoublePendulum-v5,clip0.3,3,880000,5708
InvertedDoublePendulum-v5,clip0.3,3,890000,5623
InvertedDoublePendulum-v5,clip0.3,3,900000,5862
InvertedDoublePendulum-v5,clip0.3,3,910000,6910
InvertedDoublePendulum-v5,clip0.3,3,920000,6411
InvertedDoublePendulum-v5,clip0.3,3,930000,5501
InvertedDoublePendulum-v5,clip0.3,3,940000,5934
InvertedDoublePendulum-v5,clip0.3,3,950000,6651
InvertedDoublePendulum-v5,clip0.3,3,960000,6183
InvertedDoublePendulum-v5,clip0.3,3,970000,6394
InvertedDoublePendulum-v5,clip0.3,3,980000,7346
InvertedDoublePendulum-v5,clip0.3,3,990000,7112
InvertedDoublePendulum-v5,clip0.3,3,1000000,6779
InvertedPendulum-v5,noclip,1,10000,33.08
InvertedPendulum-v5,noclip,1,20000,54.71
InvertedPendulum-v5,noclip,1,30000,268.1
InvertedPendulum-v5,noclip,1,40000,165.4
InvertedPendulum-v5,noclip,1,50000,89.09
InvertedPendulum-v5,noclip,1,60000,163.3
InvertedPendulum-v5,noclip,1,70000,960.8
InvertedPendulum-v5,noclip,1,80000,960.8
InvertedPendulum-v5,noclip,1,90000,265.5
InvertedPendulum-v5,noclip,1,100000,244.6
InvertedPendulum-v5,noclip,1,110000,368.4
InvertedPendulum-v5,noclip,1,120000,416.5
InvertedPendulum-v5,noclip,1,130000,346.9
InvertedPendulum-v5,noclip,1,140000,284.5
InvertedPendulum-v5,noclip,1,150000,621.6
InvertedPendulum-v5,noclip,1,160000,1000
InvertedPendulum-v5,noclip,1,170000,427.2
InvertedPendulum-v5,noclip,1,180000,387.7
InvertedPendulum-v5,noclip,1,190000,801.7
InvertedPendulum-v5,noclip,1,200000,456
InvertedPendulum-v5,noclip,1,210000,411.5
InvertedPendulum-v5,noclip,1,220000,464.7
InvertedPendulum-v5,noclip,1,230000,201.7
InvertedPendulum-v5,noclip,1,240000,92.41
InvertedPendulum-v5,noclip,1,250000,121.5
InvertedPendulum-v5,noclip,1,260000,239.1
InvertedPendulum-v5,noclip,1,270000,169.3
InvertedPendulum-v5,noclip,1,280000,317.1
InvertedPendulum-v5,noclip,1,290000,756.2
InvertedPendulum-v5,noclip,1,300000,224.8
InvertedPendulum-v5,noclip,1,310000,47.88
InvertedPendulum-v5,noclip,1,320000,14.41
InvertedPendulum-v5,noclip,1,330000,9.481
InvertedPendulum-v5,noclip,1,340000,13.25
InvertedPendulum-v5,noclip,1,350000,24.1
InvertedPendulum-v5,noclip,1,360000,19.34
InvertedPendulum-v5,noclip,1,370000,22.52
InvertedPendulum-v5,noclip,1,380000,20.49
InvertedPendulum-v5,noclip,1,390000,17.63
InvertedPendulum-v5,noclip,1,400000,23.92
InvertedPendulum-v5,noclip,1,410000,24.89
InvertedPendulum-v5,noclip,1,420000,49.36
InvertedPendulum-v5,noclip,1,430000,152.5
InvertedPendulum-v5,noclip,1,440000,382
InvertedPendulum-v5,noclip,1,450000,955.4
InvertedPendulum-v5,noclip,1,460000,1000
InvertedPendulum-v5,noclip,1,470000,1000
InvertedPendulum-v5,noclip,1,480000,1000
InvertedPendulum-v5,noclip,1,490000,1000
InvertedPendulum-v5,noclip,1,500000,306.8
InvertedPendulum-v5,noclip,1,510000,165.2
InvertedPendulum-v5,noclip,1,520000,150.4
InvertedPendulum-v5,noclip,1,530000,72.99
InvertedPendulum-v5,noclip,1,540000,36.07
InvertedPendulum-v5,noclip,1,550000,33.65
InvertedPendulum-v5,noclip,1,560000,43.28
InvertedPendulum-v5,noclip,1,570000,46.83
InvertedPendulum-v5,noclip,1,580000,39.51
InvertedPendulum-v5,noclip,1,590000,35.95
InvertedPendulum-v5,noclip,1,600000,37.1
InvertedPendulum-v5,noclip,1,610000,33.84
InvertedPendulum-v5,noclip,1,620000,32.77
InvertedPendulum-v5,noclip,1,630000,39.62
InvertedPendulum-v5,noclip,1,640000,46.75
InvertedPendulum-v5,noclip,1,650000,53.9
InvertedPendulum-v5,noclip,1,660000,71.94
InvertedPendulum-v5,noclip,1,670000,55.05
InvertedPendulum-v5,noclip,1,680000,38.89
InvertedPendulum-v5,noclip,1,690000,38.92
InvertedPendulum-v5,noclip,1,700000,47.84
InvertedPendulum-v5,noclip,1,710000,59.82
InvertedPendulum-v5,noclip,1,720000,64.63
InvertedPendulum-v5,noclip,1,730000,72.77
InvertedPendulum-v5,noclip,1,740000,88.67
InvertedPendulum-v5,noclip,1,750000,79.11
InvertedPendulum-v5,noclip,1,760000,71.06
InvertedPendulum-v5,noclip,1,770000,61.8
InvertedPendulum-v5,noclip,1,780000,54.09
InvertedPendulum-v5,noclip,1,790000,59.67
InvertedPendulum-v5,noclip,1,800000,62.15
InvertedPendulum-v5,noclip,1,810000,56.18
InvertedPendulum-v5,noclip,1,820000,51.81
InvertedPendulum-v5,noclip,1,830000,50.07
InvertedPendulum-v5,noclip,1,840000,54.81
InvertedPendulum-v5,noclip,1,850000,64.8
InvertedPendulum-v5,noclip,1,860000,68.82
InvertedPendulum-v5,noclip,1,870000,66.08
InvertedPendulum-v5,noclip,1,880000,68.7
InvertedPendulum-v5,noclip,1,890000,74.11
InvertedPendulum-v5,noclip,1,900000,75.87
InvertedPendulum-v5,noclip,1,910000,77.3
InvertedPendulum-v5,noclip,1,920000,73.86
InvertedPendulum-v5,noclip,1,930000,72.51
InvertedPendulum-v5,noclip,1,940000,73.84
InvertedPendulum-v5,noclip,1,950000,74.6
InvertedPendulum-v5,noclip,1,960000,75.2
InvertedPendulum-v5,noclip,1,970000,75.46
InvertedPendulum-v5,noclip,1,980000,71.42
InvertedPendulum-v5,noclip,1,990000,65.43
InvertedPendulum-v5,noclip,1,1000000,64.4
InvertedPendulum-v5,noclip,2,10000,30.09
InvertedPendulum-v5,noclip,2,20000,57.75
InvertedPendulum-v5,noclip,2,30000,722.3
InvertedPendulum-v5,noclip,2,40000,961.8
InvertedPendulum-v5,noclip,2,50000,698.7
InvertedPendulum-v5,noclip,2,60000,700.3
InvertedPendulum-v5,noclip,2,70000,964
InvertedPendulum-v5,noclip,2,80000,1000
InvertedPendulum-v5,noclip,2,90000,1000
InvertedPendulum-v5,noclip,2,100000,559.1
InvertedPendulum-v5,noclip,2,110000,345.1
InvertedPendulum-v5,noclip,2,120000,223.5
InvertedPendulum-v5,noclip,2,130000,90.81
InvertedPendulum-v5,noclip,2,140000,58.75
InvertedPendulum-v5,noclip,2,150000,54.3
InvertedPendulum-v5,noclip,2,160000,49.82
InvertedPendulum-v5,noclip,2,170000,50.74
InvertedPendulum-v5,noclip,2,180000,59.98
InvertedPendulum-v5,noclip,2,190000,91.31
InvertedPendulum-v5,noclip,2,200000,168.5
InvertedPendulum-v5,noclip,2,210000,269.6
InvertedPendulum-v5,noclip,2,220000,149.2
InvertedPendulum-v5,noclip,2,230000,65.39
InvertedPendulum-v5,noclip,2,240000,37.48
InvertedPendulum-v5,noclip,2,250000,43.38
InvertedPendulum-v5,noclip,2,260000,96.12
InvertedPendulum-v5,noclip,2,270000,140.7
InvertedPendulum-v5,noclip,2,280000,236.1
InvertedPendulum-v5,noclip,2,290000,152.4
InvertedPendulum-v5,noclip,2,300000,103.5
InvertedPendulum-v5,noclip,2,310000,124.7
InvertedPendulum-v5,noclip,2,320000,219.7
InvertedPendulum-v5,noclip,2,330000,633.8
InvertedPendulum-v5,noclip,2,340000,182
InvertedPendulum-v5,noclip,2,350000,108.8
InvertedPendulum-v5,noclip,2,360000,92.29
InvertedPendulum-v5,noclip,2,370000,75.29
InvertedPendulum-v5,noclip,2,380000,70.01
InvertedPendulum-v5,noclip,2,390000,68.37
InvertedPendulum-v5,noclip,2,400000,67.09
InvertedPendulum-v5,noclip,2,410000,63.91
InvertedPendulum-v5,noclip,2,420000,61.3
InvertedPendulum-v5,noclip,2,430000,60.68
InvertedPendulum-v5,noclip,2,440000,60.83
InvertedPendulum-v5,noclip,2,450000,61.04
InvertedPendulum-v5,noclip,2,460000,61.54
InvertedPendulum-v5,noclip,2,470000,61.03
InvertedPendulum-v5,noclip,2,480000,59.31
InvertedPendulum-v5,noclip,2,490000,57.94
InvertedPendulum-v5,noclip,2,500000,57.88
InvertedPendulum-v5,noclip,2,510000,57.31
InvertedPendulum-v5,noclip,2,520000,57.01
InvertedPendulum-v5,noclip,2,530000,56.64
InvertedPendulum-v5,noclip,2,540000,54.9
InvertedPendulum-v5,noclip,2,550000,53.22
InvertedPendulum-v5,noclip,2,560000,52.05
InvertedPendulum-v5,noclip,2,570000,51.15
InvertedPendulum-v5,noclip,2,580000,50.22
InvertedPendulum-v5,noclip,2,590000,48.21
InvertedPendulum-v5,noclip,2,600000,46.75
InvertedPendulum-v5,noclip,2,610000,46.54
InvertedPendulum-v5,noclip,2,620000,46.59
InvertedPendulum-v5,noclip,2,630000,46.05
InvertedPendulum-v5,noclip,2,640000,44.02
InvertedPendulum-v5,noclip,2,650000,41.12
InvertedPendulum-v5,noclip,2,660000,40.26
InvertedPendulum-v5,noclip,2,670000,39.82
InvertedPendulum-v5,noclip,2,680000,38
InvertedPendulum-v5,noclip,2,690000,36.34
InvertedPendulum-v5,noclip,2,700000,33.95
InvertedPendulum-v5,noclip,2,710000,31.88
InvertedPendulum-v5,noclip,2,720000,32.49
InvertedPendulum-v5,noclip,2,730000,33.66
InvertedPendulum-v5,noclip,2,740000,33.45
InvertedPendulum-v5,noclip,2,750000,30.34
InvertedPendulum-v5,noclip,2,760000,28.23
InvertedPendulum-v5,noclip,2,770000,27.05
InvertedPendulum-v5,noclip,2,780000,23.89
InvertedPendulum-v5,noclip,2,790000,22.16
InvertedPendulum-v5,noclip,2,800000,21.77
InvertedPendulum-v5,noclip,2,810000,24.52
InvertedPendulum-v5,noclip,2,820000,28.34
InvertedPendulum-v5,noclip,2,830000,28.16
InvertedPendulum-v5,noclip,2,840000,26.33
InvertedPendulum-v5,noclip,2,850000,23.94
InvertedPendulum-v5,noclip,2,860000,24.55
InvertedPendulum-v5,noclip,2,870000,24.82
InvertedPendulum-v5,noclip,2,880000,22.2
InvertedPendulum-v5,noclip,2,890000,19.63
InvertedPendulum-v5,noclip,2,900000,20.07
InvertedPendulum-v5,noclip,2,910000,20.15
InvertedPendulum-v5,noclip,2,920000,18.13
InvertedPendulum-v5,noclip,2,930000,17.7
InvertedPendulum-v5,noclip,2,940000,16.51
InvertedPendulum-v5,noclip,2,950000,15.89
InvertedPendulum-v5,noclip,2,960000,16.02
InvertedPendulum-v5,noclip,2,970000,15.26
InvertedPendulum-v5,noclip,2,980000,15.8
InvertedPendulum-v5,noclip,2,990000,14.56
InvertedPendulum-v5,noclip,2,1000000,12.45
InvertedPendulum-v5,noclip,3,10000,31.98
InvertedPendulum-v5,noclip,3,20000,43.6
InvertedPendulum-v5,noclip,3,30000,122.2
InvertedPendulum-v5,noclip,3,40000,551.8
InvertedPendulum-v5,noclip,3,50000,346.2
InvertedPendulum-v5,noclip,3,60000,228.5
InvertedPendulum-v5,noclip,3,70000,254.6
InvertedPendulum-v5,noclip,3,80000,135.8
InvertedPendulum-v5,noclip,3,90000,117.5
InvertedPendulum-v5,noclip,3,100000,293.6
InvertedPendulum-v5,noclip,3,110000,831.3
InvertedPendulum-v5,noclip,3,120000,909.3
InvertedPendulum-v5,noclip,3,130000,909.3
InvertedPendulum-v5,noclip,3,140000,1000
InvertedPendulum-v5,noclip,3,150000,628
InvertedPendulum-v5,noclip,3,160000,629.1
InvertedPendulum-v5,noclip,3,170000,984
InvertedPendulum-v5,noclip,3,180000,965
InvertedPendulum-v5,noclip,3,190000,946.5
InvertedPendulum-v5,noclip,3,200000,979.9
InvertedPendulum-v5,noclip,3,210000,1000
InvertedPendulum-v5,noclip,3,220000,1000
InvertedPendulum-v5,noclip,3,230000,1000
InvertedPendulum-v5,noclip,3,240000,1000
InvertedPendulum-v5,noclip,3,250000,1000
InvertedPendulum-v5,noclip,3,260000,1000
InvertedPendulum-v5,noclip,3,270000,1000
InvertedPendulum-v5,noclip,3,280000,1000
InvertedPendulum-v5,noclip,3,290000,1000
InvertedPendulum-v5,noclip,3,300000,1000
InvertedPendulum-v5,noclip,3,310000,1000
InvertedPendulum-v5,noclip,3,320000,1000
InvertedPendulum-v5,noclip,3,330000,1000
InvertedPendulum-v5,noclip,3,340000,1000
InvertedPendulum-v5,noclip,3,350000,1000
InvertedPendulum-v5,noclip,3,360000,1000
InvertedPendulum-v5,noclip,3,370000,1000
InvertedPendulum-v5,noclip,3,380000,1000
InvertedPendulum-v5,noclip,3,390000,1000
InvertedPendulum-v5,noclip,3,400000,1000
InvertedPendulum-v5,noclip,3,410000,1000
InvertedPendulum-v5,noclip,3,420000,1000
InvertedPendulum-v5,noclip,3,430000,1000
InvertedPendulum-v5,noclip,3,440000,952.8
InvertedPendulum-v5,noclip,3,450000,952.8
InvertedPendulum-v5,noclip,3,460000,1000
InvertedPendulum-v5,noclip,3,470000,869.8
InvertedPendulum-v5,noclip,3,480000,591.4
InvertedPendulum-v5,noclip,3,490000,648.4
InvertedPendulum-v5,noclip,3,500000,1000
InvertedPendulum-v5,noclip,3,510000,1000
InvertedPendulum-v5,noclip,3,520000,1000
InvertedPendulum-v5,noclip,3,530000,111.9
InvertedPendulum-v5,noclip,3,540000,97.66
InvertedPendulum-v5,noclip,3,550000,485.5
InvertedPendulum-v5,noclip,3,560000,1000
InvertedPendulum-v5,noclip,3,570000,1000
InvertedPendulum-v5,noclip,3,580000,95.2
InvertedPendulum-v5,noclip,3,590000,26.97
InvertedPendulum-v5,noclip,3,600000,36.08
InvertedPendulum-v5,noclip,3,610000,1000
InvertedPendulum-v5,noclip,3,620000,73.31
InvertedPendulum-v5,noclip,3,630000,55.3
InvertedPendulum-v5,noclip,3,640000,6.004
InvertedPendulum-v5,noclip,3,650000,3.42
InvertedPendulum-v5,noclip,3,660000,6.554
InvertedPendulum-v5,noclip,3,670000,15.83
InvertedPendulum-v5,noclip,3,680000,87.25
InvertedPendulum-v5,noclip,3,690000,1000
InvertedPendulum-v5,noclip,3,700000,188.9
InvertedPendulum-v5,noclip,3,710000,171.4
InvertedPendulum-v5,noclip,3,720000,7.917
InvertedPendulum-v5,noclip,3,730000,3.889
InvertedPendulum-v5,noclip,3,740000,4.614
InvertedPendulum-v5,noclip,3,750000,5.593
InvertedPendulum-v5,noclip,3,760000,8.05
InvertedPendulum-v5,noclip,3,770000,12.06
InvertedPendulum-v5,noclip,3,780000,13.4
InvertedPendulum-v5,noclip,3,790000,14.52
InvertedPendulum-v5,noclip,3,800000,15.36
InvertedPendulum-v5,noclip,3,810000,14.37
InvertedPendulum-v5,noclip,3,820000,11.41
InvertedPendulum-v5,noclip,3,830000,9.925
InvertedPendulum-v5,noclip,3,840000,10.76
InvertedPendulum-v5,noclip,3,850000,13.03
InvertedPendulum-v5,noclip,3,860000,14.7
InvertedPendulum-v5,noclip,3,870000,10.95
InvertedPendulum-v5,noclip,3,880000,5.997
InvertedPendulum-v5,noclip,3,890000,3.759
InvertedPendulum-v5,noclip,3,900000,3.178
InvertedPendulum-v5,noclip,3,910000,3.104
InvertedPendulum-v5,noclip,3,920000,3.097
InvertedPendulum-v5,noclip,3,930000,3.139
InvertedPendulum-v5,noclip,3,940000,3.153
InvertedPendulum-v5,noclip,3,950000,3.183
InvertedPendulum-v5,noclip,3,960000,3.154
InvertedPendulum-v5,noclip,3,970000,3.132
InvertedPendulum-v5,noclip,3,980000,3.145
InvertedPendulum-v5,noclip,3,990000,3.147
InvertedPendulum-v5,noclip,3,1000000,3.135
InvertedPendulum-v5,clip0.1,1,10000,10.36
InvertedPendulum-v5,clip0.1,1,20000,17.07
InvertedPendulum-v5,clip0.1,1,30000,68.28
InvertedPendulum-v5,clip0.1,1,40000,316.9
InvertedPendulum-v5,clip0.1,1,50000,1000
InvertedPendulum-v5,clip0.1,1,60000,1000
InvertedPendulum-v5,clip0.1,1,70000,1000
InvertedPendulum-v5,clip0.1,1,80000,1000
InvertedPendulum-v5,clip0.1,1,90000,972.8
InvertedPendulum-v5,clip0.1,1,100000,937.1
InvertedPendulum-v5,clip0.1,1,110000,920.1
InvertedPendulum-v5,clip0.1,1,120000,954.9
InvertedPendulum-v5,clip0.1,1,130000,998.1
InvertedPendulum-v5,clip0.1,1,140000,972.5
InvertedPendulum-v5,clip0.1,1,150000,972.5
InvertedPendulum-v5,clip0.1,1,160000,1000
InvertedPendulum-v5,clip0.1,1,170000,1000
InvertedPendulum-v5,clip0.1,1,180000,981
InvertedPendulum-v5,clip0.1,1,190000,968.1
InvertedPendulum-v5,clip0.1,1,200000,844.8
InvertedPendulum-v5,clip0.1,1,210000,850.5
InvertedPendulum-v5,clip0.1,1,220000,1000
InvertedPendulum-v5,clip0.1,1,230000,964
InvertedPendulum-v5,clip0.1,1,240000,920.5
InvertedPendulum-v5,clip0.1,1,250000,927.4
InvertedPendulum-v5,clip0.1,1,260000,973.4
InvertedPendulum-v5,clip0.1,1,270000,959.2
InvertedPendulum-v5,clip0.1,1,280000,959.2
InvertedPendulum-v5,clip0.1,1,290000,1000
InvertedPendulum-v5,clip0.1,1,300000,990
InvertedPendulum-v5,clip0.1,1,310000,990
InvertedPendulum-v5,clip0.1,1,320000,965.9
InvertedPendulum-v5,clip0.1,1,330000,892
InvertedPendulum-v5,clip0.1,1,340000,893.1
InvertedPendulum-v5,clip0.1,1,350000,885.3
InvertedPendulum-v5,clip0.1,1,360000,831.9
InvertedPendulum-v5,clip0.1,1,370000,864.2
InvertedPendulum-v5,clip0.1,1,380000,872.7
InvertedPendulum-v5,clip0.1,1,390000,881.7
InvertedPendulum-v5,clip0.1,1,400000,799.1
InvertedPendulum-v5,clip0.1,1,410000,791.2
InvertedPendulum-v5,clip0.1,1,420000,914
InvertedPendulum-v5,clip0.1,1,430000,952.8
InvertedPendulum-v5,clip0.1,1,440000,980.5
InvertedPendulum-v5,clip0.1,1,450000,980.5
InvertedPendulum-v5,clip0.1,1,460000,894.7
InvertedPendulum-v5,clip0.1,1,470000,815.8
InvertedPendulum-v5,clip0.1,1,480000,796.4
InvertedPendulum-v5,clip0.1,1,490000,816.6
InvertedPendulum-v5,clip0.1,1,500000,913.3
InvertedPendulum-v5,clip0.1,1,510000,892.5
InvertedPendulum-v5,clip0.1,1,520000,886.1
InvertedPendulum-v5,clip0.1,1,530000,874.7
InvertedPendulum-v5,clip0.1,1,540000,823.5
InvertedPendulum-v5,clip0.1,1,550000,846.8
InvertedPendulum-v5,clip0.1,1,560000,753.7
InvertedPendulum-v5,clip0.1,1,570000,736.5
InvertedPendulum-v5,clip0.1,1,580000,835.9
InvertedPendulum-v5,clip0.1,1,590000,861.5
InvertedPendulum-v5,clip0.1,1,600000,881.1
InvertedPendulum-v5,clip0.1,1,610000,935.5
InvertedPendulum-v5,clip0.1,1,620000,799.7
InvertedPendulum-v5,clip0.1,1,630000,726.4
InvertedPendulum-v5,clip0.1,1,640000,711.1
InvertedPendulum-v5,clip0.1,1,650000,715.7
InvertedPendulum-v5,clip0.1,1,660000,827.5
InvertedPendulum-v5,clip0.1,1,670000,801.7
InvertedPendulum-v5,clip0.1,1,680000,747.1
InvertedPendulum-v5,clip0.1,1,690000,753.6
InvertedPendulum-v5,clip0.1,1,700000,818.9
InvertedPendulum-v5,clip0.1,1,710000,844.5
InvertedPendulum-v5,clip0.1,1,720000,883.4
InvertedPendulum-v5,clip0.1,1,730000,976.5
InvertedPendulum-v5,clip0.1,1,740000,986.4
InvertedPendulum-v5,clip0.1,1,750000,986.4
InvertedPendulum-v5,clip0.1,1,760000,978
InvertedPendulum-v5,clip0.1,1,770000,978
InvertedPendulum-v5,clip0.1,1,780000,1000
InvertedPendulum-v5,clip0.1,1,790000,1000
InvertedPendulum-v5,clip0.1,1,800000,986.8
InvertedPendulum-v5,clip0.1,1,810000,938.5
InvertedPendulum-v5,clip0.1,1,820000,915.7
InvertedPendulum-v5,clip0.1,1,830000,927.2
InvertedPendulum-v5,clip0.1,1,840000,878.1
InvertedPendulum-v5,clip0.1,1,850000,902.4
InvertedPendulum-v5,clip0.1,1,860000,966.6
InvertedPendulum-v5,clip0.1,1,870000,972.3
InvertedPendulum-v5,clip0.1,1,880000,996.8
InvertedPendulum-v5,clip0.1,1,890000,959.8
InvertedPendulum-v5,clip0.1,1,900000,930.5
InvertedPendulum-v5,clip0.1,1,910000,941.6
InvertedPendulum-v5,clip0.1,1,920000,974
InvertedPendulum-v5,clip0.1,1,930000,1000
InvertedPendulum-v5,clip0.1,1,940000,1000
InvertedPendulum-v5,clip0.1,1,950000,963
InvertedPendulum-v5,clip0.1,1,960000,960.7
InvertedPendulum-v5,clip0.1,1,970000,996
InvertedPendulum-v5,clip0.1,1,980000,962.4
InvertedPendulum-v5,clip0.1,1,990000,941.6
InvertedPendulum-v5,clip0.1,1,1000000,966.4
InvertedPendulum-v5,clip0.1,2,10000,10.76
InvertedPendulum-v5,clip0.1,2,20000,17.68
InvertedPendulum-v5,clip0.1,2,30000,74.07
InvertedPendulum-v5,clip0.1,2,40000,397.6
InvertedPendulum-v5,clip0.1,2,50000,935.9
InvertedPendulum-v5,clip0.1,2,60000,935.9
InvertedPendulum-v5,clip0.1,2,70000,1000
InvertedPendulum-v5,clip0.1,2,80000,1000
InvertedPendulum-v5,clip0.1,2,90000,1000
InvertedPendulum-v5,clip0.1,2,100000,954.1
InvertedPendulum-v5,clip0.1,2,110000,892
InvertedPendulum-v5,clip0.1,2,120000,929.4
InvertedPendulum-v5,clip0.1,2,130000,998.4
InvertedPendulum-v5,clip0.1,2,140000,993.5
InvertedPendulum-v5,clip0.1,2,150000,909.1
InvertedPendulum-v5,clip0.1,2,160000,851
InvertedPendulum-v5,clip0.1,2,170000,908.8
InvertedPendulum-v5,clip0.1,2,180000,965.9
InvertedPendulum-v5,clip0.1,2,190000,961.9
InvertedPendulum-v5,clip0.1,2,200000,974.5
InvertedPendulum-v5,clip0.1,2,210000,975.4
InvertedPendulum-v5,clip0.1,2,220000,938.8
InvertedPendulum-v5,clip0.1,2,230000,848.2
InvertedPendulum-v5,clip0.1,2,240000,865.7
InvertedPendulum-v5,clip0.1,2,250000,987.9
InvertedPendulum-v5,clip0.1,2,260000,902.8
InvertedPendulum-v5,clip0.1,2,270000,873
InvertedPendulum-v5,clip0.1,2,280000,941.9
InvertedPendulum-v5,clip0.1,2,290000,939.2
InvertedPendulum-v5,clip0.1,2,300000,960.1
InvertedPendulum-v5,clip0.1,2,310000,906.8
InvertedPendulum-v5,clip0.1,2,320000,763.9
InvertedPendulum-v5,clip0.1,2,330000,827
InvertedPendulum-v5,clip0.1,2,340000,987.8
InvertedPendulum-v5,clip0.1,2,350000,987.8
InvertedPendulum-v5,clip0.1,2,360000,829.4
InvertedPendulum-v5,clip0.1,2,370000,730.9
InvertedPendulum-v5,clip0.1,2,380000,811.1
InvertedPendulum-v5,clip0.1,2,390000,821.1
InvertedPendulum-v5,clip0.1,2,400000,845.3
InvertedPendulum-v5,clip0.1,2,410000,868
InvertedPendulum-v5,clip0.1,2,420000,861
InvertedPendulum-v5,clip0.1,2,430000,959.5
InvertedPendulum-v5,clip0.1,2,440000,993.1
InvertedPendulum-v5,clip0.1,2,450000,941.2
InvertedPendulum-v5,clip0.1,2,460000,930.1
InvertedPendulum-v5,clip0.1,2,470000,930.6
InvertedPendulum-v5,clip0.1,2,480000,907.6
InvertedPendulum-v5,clip0.1,2,490000,857.5
InvertedPendulum-v5,clip0.1,2,500000,808.4
InvertedPendulum-v5,clip0.1,2,510000,821.3
InvertedPendulum-v5,clip0.1,2,520000,909
InvertedPendulum-v5,clip0.1,2,530000,1000
InvertedPendulum-v5,clip0.1,2,540000,964.4
InvertedPendulum-v5,clip0.1,2,550000,861.5
InvertedPendulum-v5,clip0.1,2,560000,829.4
InvertedPendulum-v5,clip0.1,2,570000,832.6
InvertedPendulum-v5,clip0.1,2,580000,838.9
InvertedPendulum-v5,clip0.1,2,590000,900.7
InvertedPendulum-v5,clip0.1,2,600000,777.4
InvertedPendulum-v5,clip0.1,2,610000,736.1
InvertedPendulum-v5,clip0.1,2,620000,794.8
InvertedPendulum-v5,clip0.1,2,630000,832
InvertedPendulum-v5,clip0.1,2,640000,897.9
InvertedPendulum-v5,clip0.1,2,650000,916.2
InvertedPendulum-v5,clip0.1,2,660000,954.9
InvertedPendulum-v5,clip0.1,2,670000,870.1
InvertedPendulum-v5,clip0.1,2,680000,823.5
InvertedPendulum-v5,clip0.1,2,690000,870.9
InvertedPendulum-v5,clip0.1,2,700000,861.3
InvertedPendulum-v5,clip0.1,2,710000,878.1
InvertedPendulum-v5,clip0.1,2,720000,884.5
InvertedPendulum-v5,clip0.1,2,730000,892.5
InvertedPendulum-v5,clip0.1,2,740000,870.6
InvertedPendulum-v5,clip0.1,2,750000,859.5
InvertedPendulum-v5,clip0.1,2,760000,785.5
InvertedPendulum-v5,clip0.1,2,770000,818.2
InvertedPendulum-v5,clip0.1,2,780000,943.6
InvertedPendulum-v5,clip0.1,2,790000,897.8
InvertedPendulum-v5,clip0.1,2,800000,800.8
InvertedPendulum-v5,clip0.1,2,810000,747.9
InvertedPendulum-v5,clip0.1,2,820000,738.3
